image,label
final_dataset/train/dirty/dirty_train Image 2020-05-11 at 12.41.23 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-08 at 2.18.59 PM (5).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-08 at 8.50.22 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-27 at 12.34.56 PM (4).jpeg,1
final_dataset/train/dirty/ima---ges.jpeg,1
final_dataset/train/dirty/00410_06.jpg,1
final_dataset/train/dirty/2021.full.jpeg,1
final_dataset/train/dirty/dirty_6.jpg,1
final_dataset/train/dirty/dirty_train200949.jpg,1
final_dataset/train/dirty/dirty_train800157.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-18 at 11.21.17 AM (1).jpeg,1
final_dataset/train/dirty/03092_07.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-26 at 12.36.53 AM (5).jpeg,1
final_dataset/train/dirty/dirty_train900157.jpg,1
final_dataset/train/dirty/dirty_train901249.jpg,1
final_dataset/train/dirty/dirty_train800625.jpg,1
final_dataset/train/dirty/dirty_train100073.jpg,1
final_dataset/train/dirty/dirty_train901261.jpg,1
final_dataset/train/dirty/dirty_train901513.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-30 at 10.57.30 AM.jpeg,1
final_dataset/train/dirty/dirty_train200961.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-29 at 2.30.59 PM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-27 at 9.38.45 AM (4).jpeg,1
final_dataset/train/dirty/dirty_74.jpg,1
final_dataset/train/dirty/01193_04.jpg,1
final_dataset/train/dirty/dirty_train800433.jpg,1
final_dataset/train/dirty/00426_07.jpg,1
final_dataset/train/dirty/dirty_train900433.jpg,1
final_dataset/train/dirty/dirty_60.jpg,1
final_dataset/train/dirty/dirty_train100517.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-22 at 11.16.47 AM (3).jpeg,1
final_dataset/train/dirty/dirty_train901705.jpg,1
final_dataset/train/dirty/dirty_48.jpg,1
final_dataset/train/dirty/dirty_train100265.jpg,1
final_dataset/train/dirty/00279_02.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-10-20 at 7.28.07 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train100529.jpg,1
final_dataset/train/dirty/dirty_76.jpg,1
final_dataset/train/dirty/dirty_62.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 5.43.32 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-20 at 8.32.17 AM (1).jpeg,1
final_dataset/train/dirty/dirty_89.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-14 at 10.35.41.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-27 at 12.34.56 PM (6).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-18 at 6.00.20 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-22 at 11.16.47 AM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-08-27 at 3.47.00 PM.jpeg,1
final_dataset/train/dirty/3137.full.jpeg,1
final_dataset/train/dirty/dirty_train900169.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-06 at 9.41.56 AM.jpeg,1
final_dataset/train/dirty/dirty_train200793.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-09-24 at 8.49.44 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-21 at 2.51.10 PM.jpeg,1
final_dataset/train/dirty/dirty_train300793.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-06 at 9.41.52 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2021-02-02 at 3.11.33 PM.jpeg,1
final_dataset/train/dirty/dirty_4.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-11-27 at 7.08.08 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-24 at 5.24.31 PM (17).jpeg,1
final_dataset/train/dirty/dirty_train300817.jpg,1
final_dataset/train/dirty/CzpAxYfXgAAAzq5.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-08-25 at 12.48.12 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-08 at 2.19.01 PM.jpeg,1
final_dataset/train/dirty/dirty_train200817.jpg,1
final_dataset/train/dirty/dirty_train901465.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-06-29 at 1.55.32 PM (2).jpeg,1
final_dataset/train/dirty/00050_06.jpg,1
final_dataset/train/dirty/dirty_train00337.jpg,1
final_dataset/train/dirty/dirty_train00445.jpg,1
final_dataset/train/dirty/e618b3f503382f404c61aa378435fe5322e2cd46.temp.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-09-29 at 11.24.56 AM.jpeg,1
final_dataset/train/dirty/Dkm5eTSW0AAPS-S.jpeg,1
final_dataset/train/dirty/5b172a3fd6501.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-26 at 4.35.43 PM (3).jpeg,1
final_dataset/train/dirty/38e7defa-8815-4289-aa24-d450dd14483f.jpeg,1
final_dataset/train/dirty/dirty_train100313.jpg,1
final_dataset/train/dirty/dirty_train901129.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-11 at 12.03.54 PM (12).jpeg,1
final_dataset/train/dirty/dirty_train200397.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-30 at 9.05.14 AM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-09-24 at 8.49.44 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train00121.jpg,1
final_dataset/train/dirty/dirty_train00109.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-26 at 12.40.50 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train200433.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-29 at 5.02.34 PM (5).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-08 at 2.16.45 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-27 at 12.31.45 PM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-26 at 10.49.18 AM.jpeg,1
final_dataset/train/dirty/CVEMO3hWEAAJE6N.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-06-29 at 1.55.31 PM (5).jpeg,1
final_dataset/train/dirty/00097_00.jpg,1
final_dataset/train/dirty/dirty_train00685.jpg,1
final_dataset/train/dirty/imasdasdfges.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-26 at 12.38.08 AM (5).jpeg,1
final_dataset/train/dirty/dirty_train900949.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-11 at 12.03.54 PM (5).jpeg,1
final_dataset/train/dirty/dirty_train301249.jpg,1
final_dataset/train/dirty/dirty_train300157.jpg,1
final_dataset/train/dirty/dirty_train200625.jpg,1
final_dataset/train/dirty/dirty_train301261.jpg,1
final_dataset/train/dirty/dirty_train900961.jpg,1
final_dataset/train/dirty/dirty_train301513.jpg,1
final_dataset/train/dirty/dirty_train701069.jpg,1
final_dataset/train/dirty/00050_07.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-08-25 at 12.48.12 PM (8).jpeg,1
final_dataset/train/dirty/dirty_train Image 2021-01-11 at 9.49.32 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 5.57.48 PM.jpeg,1
final_dataset/train/dirty/02887_02.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-28 at 11.24.37 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-10 at 3.38.04 PM (2).jpeg,1
final_dataset/train/dirty/dirty_train00493.jpg,1
final_dataset/train/dirty/dirty_train200745.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-07 at 8.32.40 AM.jpeg,1
final_dataset/train/dirty/dirty_train300037.jpg,1
final_dataset/train/dirty/dirty_train900829.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-30 at 4.14.21 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-26 at 12.39.50 AM (2).jpeg,1
final_dataset/train/dirty/00410_05.jpg,1
final_dataset/train/dirty/dirty_train300745.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-27 at 12.34.55 PM (1).jpeg,1
final_dataset/train/dirty/dirty_5.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-09-24 at 8.55.36 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-04 at 10.57.06 AM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 8.43.03 PM (2).jpeg,1
final_dataset/train/dirty/dirty_train300553.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-10-26 at 9.11.28 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train200553.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-22 at 11.24.58 AM.jpeg,1
final_dataset/train/dirty/5a444034decaa.jpeg,1
final_dataset/train/dirty/dirty_88.jpg,1
final_dataset/train/dirty/dirty_63.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 5.57.47 PM (18).jpeg,1
final_dataset/train/dirty/dirty_train700001.jpg,1
final_dataset/train/dirty/01640_04.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-12 at 6.25.07 PM (7).jpeg,1
final_dataset/train/dirty/dirty_train00901.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-11-09 at 9.04.36 AM.jpeg,1
final_dataset/train/dirty/dirty_77.jpg,1
final_dataset/train/dirty/00279_01.jpg,1
final_dataset/train/dirty/dirty_train00097.jpg,1
final_dataset/train/dirty/dirty_52.jpg,1
final_dataset/train/dirty/dirty_train800373.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-10-20 at 7.28.06 PM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-24 at 12.57.59 PM.jpeg,1
final_dataset/train/dirty/dirty_train900373.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-08-14 at 10.03.56 AM (3).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-29 at 5.02.33 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-25 at 7.40.19 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-09-27 at 6.47.11 PM (6).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-26 at 12.39.54 AM (5).jpeg,1
final_dataset/train/dirty/dirty_46.jpg,1
final_dataset/train/dirty/dirty_train200589.jpg,1
final_dataset/train/dirty/1823.full.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-26 at 12.39.52 AM (6).jpeg,1
final_dataset/train/dirty/dirty_train700781.jpg,1
final_dataset/train/dirty/dirty_85.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-27 at 12.34.56 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 8.43.02 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-17 at 10.28.59 PM (3).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-11 at 8.24.43 PM (6).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-01 at 9.13.22 AM.jpeg,1
final_dataset/train/dirty/01333_06.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-20 at 7.12.45 PM (4).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-30 at 4.14.46 PM.jpeg,1
final_dataset/train/dirty/dirty_8.jpg,1
final_dataset/train/dirty/02408_02.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-06 at 9.41.53 AM (1).jpeg,1
final_dataset/train/dirty/dirty_train00529.jpg,1
final_dataset/train/dirty/fsa.jpg,1
final_dataset/train/dirty/DwNCtKOVsAAVpK9.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 5.57.47 PM (14).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-20 at 7.29.52 PM (3).jpeg,1
final_dataset/train/dirty/dirty_train100109.jpg,1
final_dataset/train/dirty/dsysdydty.jpeg,1
final_dataset/train/dirty/dirty_train100121.jpg,1
final_dataset/train/dirty/dirty_train901333.jpg,1
final_dataset/train/dirty/dirty_train901441.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-10-30 at 11.47.34 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-23 at 6.39.22 PM.jpeg,1
final_dataset/train/dirty/dirty_train700385.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-12 at 9.01.11 AM (27).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-24 at 12.58.07 PM.jpeg,1
final_dataset/train/dirty/dirty_train00313.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-10 at 9.39.31 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-08-15 at 8.07.14 AM (3).jpeg,1
final_dataset/train/dirty/dirty_train100445.jpg,1
final_dataset/train/dirty/dirty_train901657.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-11 at 12.03.54 PM (9).jpeg,1
final_dataset/train/dirty/dirty_train100337.jpg,1
final_dataset/train/dirty/3832.full.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-06-29 at 8.51.35 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-09-24 at 8.49.45 AM (1).jpeg,1
final_dataset/train/dirty/ERjHjXRXsAc0lQz.jpg,1
final_dataset/train/dirty/dirty_train700805.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-09-27 at 6.50.11 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-09-22 at 11.27.31 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train100493.jpg,1
final_dataset/train/dirty/dirty_train901681.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-26 at 12.38.09 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-21 at 8.09.36 AM (4).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-12 at 9.01.11 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 5.57.47 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-10 at 5.07.36 PM (6).jpeg,1
final_dataset/train/dirty/dirty_train701273.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-11-18 at 10.49.01 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-20 at 7.29.51 PM (4).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-20 at 7.29.52 PM.jpeg,1
final_dataset/train/dirty/00090_05.jpg,1
final_dataset/train/dirty/dirty_train700145.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-24 at 10.16.12 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-26 at 12.38.09 AM (6).jpeg,1
final_dataset/train/dirty/dirty_train301537.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-18 at 3.03.15 PM.jpeg,1
final_dataset/train/dirty/dirty_train200601.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-09-20 at 7.01.06 PM.jpeg,1
final_dataset/train/dirty/indice.jpeg,1
final_dataset/train/dirty/dirty_train700409.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-06 at 9.41.53 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-04 at 10.57.59 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-19 at 9.08.39 PM.jpeg,1
final_dataset/train/dirty/2481.full.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-10 at 4.59.16 PM (12).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 8.43.04 PM (2).jpeg,1
final_dataset/train/dirty/dirty_train200985.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-09 at 10.19.28 AM (7).jpeg,1
final_dataset/train/dirty/dirty_train901285.jpg,1
final_dataset/train/dirty/dirty_train100097.jpg,1
final_dataset/train/dirty/dirty_train300013.jpg,1
final_dataset/train/dirty/03164_07.jpg,1
final_dataset/train/dirty/01511_02.jpg,1
final_dataset/train/dirty/dirty_9.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 8.43.02 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train701105.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-09-27 at 6.47.12 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train700541.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-06-29 at 8.55.45 AM (3).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-08-09 at 12.23.54 AM.jpeg,1
final_dataset/train/dirty/dirty_train901093.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-20 at 7.12.45 PM.jpeg,1
final_dataset/train/dirty/dirty_train300577.jpg,1
final_dataset/train/dirty/dirty_84.jpg,1
final_dataset/train/dirty/dirty_90.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-11 at 12.41.25 AM (11).jpeg,1
final_dataset/train/dirty/dirty_train300205.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-26 at 12.39.52 AM.jpeg,1
final_dataset/train/dirty/dirty_train200577.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-19 at 10.25.03 AM (11).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-26 at 7.38.21 PM (1).jpeg,1
final_dataset/train/dirty/CzFlLLfW8AEZ6dh.jpeg,1
final_dataset/train/dirty/dirty_train Image 2021-01-25 at 9.00.14 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-04 at 9.25.11 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-08-09 at 12.23.55 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-20 at 11.28.53 AM (3).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-11-12 at 11.37.07 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-18 at 11.21.19 AM (1).jpeg,1
final_dataset/train/dirty/dirty_47.jpg,1
final_dataset/train/dirty/dirty_train700757.jpg,1
final_dataset/train/dirty/dirty_53.jpg,1
final_dataset/train/dirty/dirty_train00925.jpg,1
final_dataset/train/dirty/dirty_45.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-06-29 at 8.55.45 AM (1).jpeg,1
final_dataset/train/dirty/dirty_51.jpg,1
final_dataset/train/dirty/dirty_79.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-12 at 6.25.06 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 8.43.02 PM (3).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-09-27 at 6.47.12 PM (3).jpeg,1
final_dataset/train/dirty/dirty_train701477.jpg,1
final_dataset/train/dirty/dirty_train700769.jpg,1
final_dataset/train/dirty/DzhaZJ1WsAA84Xf.jpeg,1
final_dataset/train/dirty/dirty_86.jpg,1
final_dataset/train/dirty/indiceghdgj.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-18 at 11.21.19 AM (3).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-11-23 at 9.02.24 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-08-11 at 9.54.56 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-09-30 at 4.07.03 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-08-09 at 12.24.24 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-24 at 5.24.31 PM (19).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-20 at 11.28.53 AM (1).jpeg,1
final_dataset/train/dirty/01493_03.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-04 at 9.49.03 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-19 at 10.25.03 AM (13).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-26 at 7.38.21 PM (3).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-10 at 4.31.19 PM (6).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-04 at 10.44.02 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-21 at 2.51.10 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 5.57.47 PM (3).jpeg,1
final_dataset/train/dirty/ChsWI5zXIAE3A7-.jpeg,1
final_dataset/train/dirty/02081_01.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-01 at 12.04.56 PM (1).jpeg,1
final_dataset/train/dirty/ChsWI50XIAA0HBN.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-27 at 9.45.19 AM (1).jpeg,1
final_dataset/train/dirty/dirty_train200373.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-08-25 at 12.48.11 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train800589.jpg,1
final_dataset/train/dirty/1651.full.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-26 at 12.38.09 AM (4).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-24 at 5.18.12 PM (7).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-20 at 11.28.53 AM (10).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-12 at 9.01.11 AM (25).jpeg,1
final_dataset/train/dirty/00034_01.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-10-26 at 9.07.50 AM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-08-25 at 12.56.49 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-08 at 2.24.45 PM (5).jpeg,1
final_dataset/train/dirty/dirty_train901669.jpg,1
final_dataset/train/dirty/00090_06.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-21 at 2.52.22 PM (2).jpeg,1
final_dataset/train/dirty/dirty_train900577.jpg,1
final_dataset/train/dirty/02081_00.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-10-20 at 7.29.52 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train800577.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-11-10 at 7.53.52 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-08-25 at 12.48.12 PM (6).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-09-27 at 6.50.11 PM (3).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 5.57.48 PM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-11-15 at 6.49.49 PM.jpeg,1
final_dataset/train/dirty/DFGMpjWXoAAYdSf.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-26 at 4.35.44 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-09-24 at 8.49.45 AM (3).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-08-25 at 12.56.50 PM (5).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-19 at 10.25.03 AM (8).jpeg,1
final_dataset/train/dirty/contenedores1.jpg,1
final_dataset/train/dirty/dirty_train900985.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-10 at 5.16.14 PM (3).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-08-15 at 8.07.14 AM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-24 at 5.27.44 PM (5).jpeg,1
final_dataset/train/dirty/dirty_train00265.jpg,1
final_dataset/train/dirty/00939_05.jpg,1
final_dataset/train/dirty/dirty_train00517.jpg,1
final_dataset/train/dirty/dirty_train070.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-01 at 9.59.38 AM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-26 at 12.39.52 AM (4).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-06-06 at 1.36.37 AM.jpeg,1
final_dataset/train/dirty/Contendesb.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-10 at 5.19.25 PM (6).jpeg,1
final_dataset/train/dirty/02615_02.jpg,1
final_dataset/train/dirty/dirty_train901537.jpg,1
final_dataset/train/dirty/dirty_train800601.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-09-27 at 6.47.11 PM (4).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-12 at 6.25.07 PM (9).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-10 at 5.07.37 PM (12).jpeg,1
final_dataset/train/dirty/dirty_train00073.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 5.57.47 PM (16).jpeg,1
final_dataset/train/dirty/dirty_87.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-06 at 9.41.53 AM (3).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-12-04 at 2.48.11 PM.jpeg,1
final_dataset/train/dirty/dirty_78.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-14 at 8.42.59 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-12 at 9.01.11 AM (18).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-11-02 at 7.36.19 PM.jpeg,1
final_dataset/train/dirty/dirty_50.jpg,1
final_dataset/train/dirty/dirty_44.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-09-24 at 12.36.45 AM.jpeg,1
final_dataset/train/dirty/dirty_train900349.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-09-20 at 7.01.06 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train901057.jpg,1
final_dataset/train/dirty/dirty_68.jpg,1
final_dataset/train/dirty/dirty_train800349.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-06-29 at 8.51.35 AM (4).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-08 at 2.18.58 PM (2).jpeg,1
final_dataset/train/dirty/dirty_train800361.jpg,1
final_dataset/train/dirty/dirty_40.jpg,1
final_dataset/train/dirty/dirty_54.jpg,1
final_dataset/train/dirty/dirty_train900361.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-24 at 5.27.44 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-09-27 at 6.50.11 PM (7).jpeg,1
final_dataset/train/dirty/dirty_83.jpg,1
final_dataset/train/dirty/2214.full.jpeg,1
final_dataset/train/dirty/dirty_train700793.jpg,1
final_dataset/train/dirty/CzFlI7xW8AEgrl7.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-07-12 at 6.25.07 PM.jpeg,1
final_dataset/train/dirty/contenedores-desbordados.jpg,1
final_dataset/train/dirty/DkjsCufXoAEhTOI.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-10 at 1.47.33 PM.jpeg,1
final_dataset/train/dirty/03131_01.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-12 at 9.01.11 AM (21).jpeg,1
final_dataset/train/dirty/00362_06.jpg,1
final_dataset/train/dirty/dirty_train100133.jpg,1
final_dataset/train/dirty/dirty_train901321.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-12-20 at 7.12.45 PM (2).jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-10-26 at 9.11.28 AM (8).jpeg,1
final_dataset/train/dirty/dirty_train901453.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-24 at 5.24.32 PM (1).jpeg,1
final_dataset/train/dirty/dirty_train901309.jpg,1
final_dataset/train/dirty/dirty_train00301.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-07-11 at 5.57.47 PM (12).jpeg,1
final_dataset/train/dirty/dirty_train700397.jpg,1
final_dataset/train/dirty/dirty_train Image 2020-05-15 at 6.41.48 PM.jpeg,1
final_dataset/train/dirty/dirty_train Image 2020-05-18 at 11.21.18 AM (8).jpeg,1
final_dataset/train/dirty/02056_06.jpg,1
